series_name,base_number,company_name,type,timestamp,value
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-04-28,79.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-04-29,84.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-04-30,76.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-01,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-02,107.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-03,80.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-04,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-05,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-06,64.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-07,79.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-08,90.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-09,98.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-10,78.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-11,75.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-12,73.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-13,79.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-14,93.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-15,86.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-16,94.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-17,64.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-18,76.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-19,89.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-20,72.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-21,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-22,75.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-23,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-24,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-25,62.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-26,53.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-27,50.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-28,60.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-29,73.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-30,86.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-05-31,65.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-01,78.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-02,49.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-03,83.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-04,72.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-05,74.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-06,106.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-07,71.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-08,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-09,91.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-10,83.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-11,98.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-12,101.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-13,115.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-14,99.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-15,101.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-16,84.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-17,97.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-18,88.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-19,97.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-20,119.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-21,84.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-22,108.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-23,91.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-24,79.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-25,69.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-26,78.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-27,115.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-28,102.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-29,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-06-30,91.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-01,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-02,100.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-03,120.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-04,106.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-05,83.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-06,71.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-07,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-08,76.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-09,92.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-10,104.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-11,103.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-12,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-13,88.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-14,78.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-15,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-16,75.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-17,102.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-18,91.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-19,79.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-20,80.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-21,57.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-22,66.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-23,77.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-24,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-25,91.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-26,80.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-27,83.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-28,64.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-29,87.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-30,76.0
T86,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",trips,2015-07-31,83.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-01,12.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-02,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-03,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-04,1.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-05,5.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-06,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-07,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-08,12.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-09,17.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-10,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-11,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-12,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-13,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-14,16.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-15,16.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-16,21.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-17,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-18,8.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-19,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-20,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-21,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-22,25.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-23,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-24,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-25,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-26,10.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-27,16.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-28,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-29,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-04-30,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-01,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-02,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-03,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-04,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-05,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-06,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-07,21.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-08,12.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-09,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-10,9.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-11,18.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-12,25.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-13,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-14,26.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-15,28.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-16,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-17,2.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-18,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-19,31.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-20,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-21,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-22,23.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-23,4.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-24,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-25,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-26,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-27,21.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-28,22.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-29,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-30,10.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-05-31,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-01,29.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-02,27.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-03,23.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-04,25.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-05,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-06,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-07,6.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-08,18.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-09,29.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-10,25.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-11,40.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-12,21.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-13,4.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-14,9.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-15,18.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-16,24.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-17,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-18,24.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-19,17.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-20,8.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-21,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-22,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-23,31.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-24,12.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-25,18.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-26,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-27,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-28,5.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-29,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-06-30,19.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-01,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-02,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-03,9.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-04,3.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-05,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-06,9.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-07,19.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-08,19.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-09,24.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-10,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-11,10.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-12,1.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-13,10.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-14,14.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-15,18.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-16,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-17,13.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-18,4.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-19,5.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-20,16.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-21,11.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-22,16.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-23,12.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-24,10.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-25,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-26,7.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-27,19.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-28,20.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-29,19.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-30,15.0
T87,B01608,JERUSALEM CAR COM.INC.,trips,2015-07-31,17.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-01,88.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-02,55.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-03,50.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-04,75.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-05,60.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-06,54.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-07,66.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-08,58.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-09,65.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-10,72.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-11,72.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-12,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-13,52.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-14,67.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-15,60.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-16,58.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-17,59.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-18,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-19,38.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-20,53.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-21,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-22,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-23,62.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-24,67.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-25,64.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-26,64.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-27,55.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-28,45.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-29,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-04-30,45.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-01,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-02,75.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-03,80.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-04,62.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-05,37.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-06,54.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-07,65.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-08,56.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-09,91.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-10,72.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-11,47.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-12,43.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-13,42.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-14,67.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-15,58.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-16,73.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-17,71.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-18,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-19,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-20,49.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-21,69.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-22,75.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-23,79.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-24,74.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-25,65.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-26,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-27,69.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-28,60.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-29,73.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-30,79.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-05-31,72.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-01,66.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-02,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-03,56.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-04,69.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-05,78.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-06,95.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-07,96.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-08,73.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-09,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-10,61.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-11,76.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-12,81.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-13,89.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-14,75.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-15,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-16,45.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-17,51.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-18,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-19,76.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-20,92.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-21,108.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-22,63.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-23,57.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-24,52.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-25,67.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-26,76.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-27,77.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-28,80.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-29,43.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-06-30,53.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-01,60.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-02,54.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-03,66.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-04,65.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-05,58.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-06,61.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-07,61.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-08,52.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-09,56.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-10,58.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-11,91.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-12,72.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-13,66.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-14,59.0
T88,B01623,JAMAICA EXPRESS CAR SERVICE INC.,trips,2015-07-15,55.0
